NU_CNPB_PLANO_DA;SG_PLANO_DA;NM_SITUACAO_PLANO_DA;NM_CARACTERISTICA;NM_MODALIDADE;NM_LEGISLACAO;NU_DURATION_MESES;TE_OBSERVACAO_DURATION;CS_MOTIVO;TIPO;CS_SITUACAO;DT_AVALIACAO;DT_CADASTRO;TE_OBSERVACOES;TE_RELATORIOS;IN_PATRIMONIO_GRUPO;VL_PATRIMONIO_COBERTURA;VL_INSUFICIENC_COBERTURA;DT_TRANSMISSAO;ID_RETIFICADA;NM_ATUARIO;NU_REGISTRO_MIBA;NU_REGISTRO_MTE;NM_EMPRESA_EXTERNA;NM_PLANO_DA;SG_EFPC_DA;NU_CNPJ_EFPC_DA;NM_RAZAO_SOCIAL_EFPC_DA;NU_MATRICULA_EFPC
2004001992;CYAMPREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;94;Valor em meses aproximado. Apurado por meio de Avaliação Atuarial Anual, considerando a metodologia imposta pela Resolução CNPC 30/18 e a Instrução Previc 33/2020.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;O presente documento tem como finalidade apresentar o Parecer Técnico Atuarial  decorrente da Avaliação Atuarial Anual, referente ao encerramento do exercício de 2022.;;1;729663890.3;0;14/03/2023 00:00;;DANIEL PEREIRA DA SILVA;1146;1146;todo;PLANO DE APOSENTADORIA CYAMPREV;CYAMPREV;6.56969E+13;CYAMPREV SOCIEDADE DE PREVIDENCIA PRIVADA;2484
2005000183;CYAMPREV II;ATIVO;Patrocinado;Contribuição Definida;LC 109;186;Valor em meses aproximado. Apurado por meio de Avaliação Atuarial Anual considerando a metodologia imposta pela Resolução CNPC 30/18 e a Instrução Previc 33/2020.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;O presente documento tem como finalidade apresentar o Parecer Técnico Atuarial  decorrente da Avaliação Atuarial Anual, referente ao encerramento do exercício de 2022.;;1;166004592;0;14/03/2023 00:00;;DANIEL PEREIRA DA SILVA;1146;1146;todo;PLANO DE APOSENTADORIA CYAMPREV II;CYAMPREV;6.56969E+13;CYAMPREV SOCIEDADE DE PREVIDENCIA PRIVADA;2484
1988002419;BD;ATIVO;Patrocinado;Benefício Definido;LC 108/109;153;A duração do passivo foi calculada em 12,78 anos (153,36 meses) através do sistema venturo da Previc, utilizando o fluxo probabilístico de receitas e despesas previdenciárias na posição de 31/12/2022, equivalente a média ponderada dos prazos dos fluxos de pagamentos de benefícios do Plano, líquidos de contribuições incidentes sobre esses benefícios.;1;Completa;2;31/12/2022 00:00;31/10/2022 00:00;;;1;255233490.2;-20735989.04;14/03/2023 00:00;;JOSE ROBERTO SANTOS MONTELLO;426;426;JESSE MONTELLO SERVICOS TECNICOS EM ATUARIA E ECON LTDA;PLANO DE BENEFÍCIOS PREVIDENCIÁRIOS Nº 01;FUNCASAL;2.44791E+13;FUNDACAO CASAL DE SEGURIDADE SOCIAL;1511
1999000919;EMBRAER PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;22;Valor em meses aproximado. Apurado por meio de Avaliação Atuarial Anual de 2022, posicionada em 31/12/2022, considerando a metodologia imposta pela Instrução Normativa Previc nº 33/2020.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00; O presente documento tem como finalidade apresentar o Parecer Técnico Atuarial do Plano de Benefícios EMBRAER PREV (CNPB 1999.0009-19), administrado pela EMBRAER PREV - Sociedade de Previdência Complementar, decorrente da Avaliação Atuarial Anual, referente ao encerramento do exercício de 2022, bem como Plano Anual de Custeio, com vigência a partir de 1º de janeiro de 2023 até 31 de dezembro de 2023.;;1;4165680528;0;14/03/2023 00:00;;DANIEL PEREIRA DA SILVA;1146;1146;todo;PLANO DE APOSENTADORIA EMBRAER PREV;EMBRAER PREV;1.06792E+13;EMBRAER PREV - SOCIEDADE DE PREVIDENCIA COMPLEMENTAR;4581
2005004138;PREVI FIERN 2;ATIVO;Patrocinado;Contribuição Definida;LC 109;69;Considerando que os benefícios de risco estão avaliados pelo Regime de Repartição Simples, registramos a Duração do Passivo conforme previsto na legislação.;1;Simplificada;2;31/12/2022 00:00;30/06/2022 00:00;;;1;49017026.16;;15/03/2023 00:00;;PAULA VIEIRA MACHADO DA C C D A MARQUES                               ;1374;1374;todo;PLANO DE BENEFÍCIOS PREVI-FIERN 2;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2006003038;PREVISAM II;ATIVO;Patrocinado;Contribuição Definida;LC 109;88;Calculada por meio do Sistema Venturo, Portaria PREVIC N.º 835 de 01/12/2020, publicada no DOU de 03/12/2020.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;17989960.89;0;15/03/2023 00:00;;PAULA VIEIRA MACHADO DA C C D A MARQUES                               ;1374;1374;todo;PLANO DE BENEFÍCIOS PREVISAM II;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2006000911;PLANO DE BENEFÍCIOS SYNGENTA;ATIVO;Patrocinado;Contribuição Variável;LC 109;102;A duração do passivo é de 8,4728 anos (102 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;31/08/2022 00:00;;;1;1573953282;0;15/03/2023 00:00;;LETÍCIA BARCELLOS SAMPAIO;2259;2259;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS SYNGENTA;SYNGENTA PREVI;5.84943E+13;SYNGENTA PREVI - SOCIEDADE DE PREVIDENCIA PRIVADA;1585
2010004965;PETROCOQUE II;ATIVO;Patrocinado;Contribuição Variável;LC 109;76;A duração do passivo é de 6,3409 anos (76 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;31/08/2022 00:00;;;1;19784721.68;0;15/03/2023 00:00;;PRISCILA DOS SANTOS ABONANTE                                          ;2270;2270;TOWERS WATSON CONSULTORIA LTDA;PLANO DE APOSENTADORIA PETROCOQUE;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2009001011;PLANO SANTA MARIA II;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Considerando que o recebimento do benefício é função de escolha do participante, conforme dispõe o Regulamento do Plano, estamos admitindo que a Duração do Passivo corresponde à apontada pela legislação.;1;Simplificada;2;31/12/2022 00:00;31/08/2022 00:00;;;1;50506045.57;;15/03/2023 00:00;;CARLOS RENATO AZEVEDO;1375;1375;todo;PLANO DE BENEFÍCIOS SANTA MARIA II;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2020001918;FAMÍLIA INDÚSTRIA;ATIVO;Instituído;Contribuição Definida;LC 109;120;Considerando que o recebimento do benefício é função de escolha do participante, conforme dispõe o Regulamento do Plano, estamos admitindo que a Duração do Passivo corresponde à apontada pela legislação.;1;Simplificada;2;31/12/2022 00:00;31/07/2022 00:00;;;1;1624552.31;;15/03/2023 00:00;;CARLOS RENATO AZEVEDO;1375;1375;todo;PLANO  FAMÍLIA INDÚSTRIA;INDUSPREVI;2.20781E+12;INDUSPREVI - SOCIEDADE DE PREVIDENCIA PRIVADA DO RIO GRANDE DO SUL;3678
1990001319;PREVIND SESI/RS;ATIVO;Patrocinado;Benefício Definido;LC 109;154;Calculada por meio do Sistema Venturo, Portaria PREVIC N.º 835 de 01/12/2020, publicada no DOU de 03/12/2020.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;273505167.9;-28810554.05;15/03/2023 00:00;;CARLOS RENATO AZEVEDO;1375;1375;todo;PLANO DE BENEFÍCIOS PREVIND SESI/RS;INDUSPREVI;2.20781E+12;INDUSPREVI - SOCIEDADE DE PREVIDENCIA PRIVADA DO RIO GRANDE DO SUL;3678
1999002083;PREVICIERGS;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Considerando que os benefícios de risco estão avaliados pelo Regime de Repartição Simples, registramos a Duração do Passivo conforme previsto na legislação.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;31484934.94;0;15/03/2023 00:00;;CARLOS RENATO AZEVEDO;1375;1375;todo;PLANO DE BENEFÍCIOS PREVICIERGS ;INDUSPREVI;2.20781E+12;INDUSPREVI - SOCIEDADE DE PREVIDENCIA PRIVADA DO RIO GRANDE DO SUL;3678
2008001474;FIERGSPREVI;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Considerando que os benefícios de risco estão avaliados pelo Regime de Repartição Simples, registramos a Duração do Passivo conforme previsto na legislação.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;56765232.23;0;15/03/2023 00:00;;CARLOS RENATO AZEVEDO;1375;1375;todo;PLANO DE PREVIDÊNCIA SISTEMA FIERGS;INDUSPREVI;2.20781E+12;INDUSPREVI - SOCIEDADE DE PREVIDENCIA PRIVADA DO RIO GRANDE DO SUL;3678
2005001074;BD INVISTA;ATIVO;Patrocinado;Benefício Definido;LC 109;121;A duração do passivo é de 10,0712 anos (121 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;75218229.07;-4861819.93;15/03/2023 00:00;;VALÉRIA AMADEU MONTEIRO;845;845;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS BD INVISTA;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2005001074;BD INVISTA;ATIVO;Patrocinado;Benefício Definido;LC 109;121;A duração do passivo é de 10,0712 anos (121 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;75218229.07;-4861819.93;15/03/2023 00:00;;VALÉRIA AMADEU MONTEIRO;845;845;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS BD INVISTA;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
1999001818;TECPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;118;Duration calculada por meio do Sistema Venturo (9,8064 anos).;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;69510433.44;0;15/03/2023 00:00;;MARIANA DE AZEVEDO MITZAKOFF;1188;1188;todo;PLANO DE BENEFÍCIOS TECPREV;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2005004383;GDBPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;100;Duration calculada de acordo com os critérios definidos pela Instrução Normativa no. 33/2020.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;Reavaliação Atuarial Anual;;1;117026357.6;-158556.31;15/03/2023 00:00;;RODOLFO EDUARDO FRANCA DE ARAUJO                                      ;2890;2890;todo;PLANO DE APOSENTADORIA GDBPREV;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2009001818;ANDRITZ;ATIVO;Patrocinado;Contribuição Variável;LC 109;78;Duration calculada de acordo com os critérios definidos pela Instrução Normativa no. 33 de 23/10/2020.;1;Completa;2;31/12/2022 00:00;31/08/2022 00:00;Reavaliação anual.;;1;54836911.51;0;15/03/2023 00:00;;RODOLFO EDUARDO FRANCA DE ARAUJO                                      ;2890;2890;todo;PLANO DE APOSENTADORIA ANDRITZ;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
1999000838;PREVCUMMINS;ATIVO;Patrocinado;Contribuição Definida;LC 109;85;A duração do passivo é de 7.0520 anos (85 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;;;1;467819213.8;0;15/03/2023 00:00;;RENATA AMARAL LYRA                                                    ;1.258;1.258;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFICIOS PREVCUMMINS;PREVCUMMINS;5.47889E+13;PREVCUMMINS SOCIEDADE DE PREVIDENCIA PRIVADA;1701
2008002438;PLANO CSI;ATIVO;Patrocinado;Contribuição Variável;LC 109;999;NÃO APLICÁVEL EM PLANOS DE BENEFÍCIOS SEM QUALQUER ELEMENTO DE BENEFÍCIO DEFINIDO.;1;Simplificada;2;31/12/2022 00:00;30/09/2022 00:00;Encerramento de exercício ;;1;12191758.12;;15/03/2023 00:00;;JOSE ROBERTO CARRETA;731;731;todo;PLANO CSI DE PREVIDÊNCIA COMPLEMENTAR;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
1998004783;MSD PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;110;A duração do passivo é de 9,1510 anos (110 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;672759243.6;-342460.94;15/03/2023 00:00;;FELIPE REIS DE MIRANDA;3241;3241;TOWERS WATSON CONSULTORIA LTDA;PLANO DE APOSENTADORIA MSD PREV;MSD PREV;2.72687E+12;MSD PREV - SOCIEDADE DE PREVIDENCIA PRIVADA;3811
1990001947;NADIRPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;86;A “Duration” do Passivo corresponde a 7,13 anos (86 meses) e representa à média dos prazos dos fluxos de pagamentos de benefícios, líquidos de contribuições normais e extraordinárias incidentes sobre esses benefícios, ponderada pelos valores presentes desses fluxos. A “Duration” consta da Planilha DPAP 2022.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;113054270.6;-13754110.64;15/03/2023 00:00;;MAGDA TSUÊ MASSIMOTO ARDISSON;462;462;todo;PLANO DE BENEFÍCIOS NADIRPREV;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2011000483;ACRICELPREV;ATIVO;Instituído;Contribuição Definida;LC 109;0;"O plano não apresenta ""Duration"" do Passivo, uma vez que está estruturado na modalidade de Contribuição Definida, não possuindo nenhuma parcela de Benefício Definido.";1;Simplificada;2;31/12/2022 00:00;31/10/2022 00:00;;;1;155880973.5;;15/03/2023 00:00;;MAGDA TSUÊ MASSIMOTO ARDISSON;462;462;todo;PLANO ACRICEL DE APOSENTADORIA;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2002001618;VERAPREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;0;O plano não apresenta “Duration” do Passivo, pois está estruturado na modalidade de Contribuição Definida, não possuindo nenhuma parcela de Benefício Definido.;1;Simplificada;2;31/12/2022 00:00;31/07/2022 00:00;;;1;82640170.79;;15/03/2023 00:00;;MAGDA TSUÊ MASSIMOTO ARDISSON;462;462;todo;PLANO DE APOSENTADORIA VERAPREV;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2000003192;CHEMTRADE PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Plano estruturado na modalidade de Contribuição Definida, onde a duration somente é utilizada para a determinação da taxa real anual de juros para capitalização do Fundo Previdencial - Outros previsto em Nota Técnica Atuarial.;1;Simplificada;2;31/12/2022 00:00;31/07/2022 00:00;;;1;35754609.39;;15/03/2023 00:00;;MAGDA TSUÊ MASSIMOTO ARDISSON;462;462;todo;PLANO DE APOSENTADORIA CHEMTRADE PREV;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2000004083;SINDUSPREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;0;"Em razão da modalidade de Contribuição Definida, o plano não apresenta ""Duration"" do Passivo, não assegurando nenhuma parcela de Benefício Definido.";1;Simplificada;2;31/12/2022 00:00;31/07/2022 00:00;;;1;20037357.89;;15/03/2023 00:00;;MAGDA TSUÊ MASSIMOTO ARDISSON;462;462;todo;PLANO DE APOSENTADORIA SINDUSPREV;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
1989000819;PREVIND SENAI/RS;ATIVO;Patrocinado;Benefício Definido;LC 109;159;Calculada por meio do Sistema Venturo, Portaria PREVIC N.º 835 de 01/12/2020, publicada no DOU de 03/12/2020.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;218762324.1;-4022150.3;15/03/2023 00:00;;CARLOS RENATO AZEVEDO;1375;1375;todo;PLANO DE BENEFÍCIOS PREVIND SENAI-RS;INDUSPREVI;2.20781E+12;INDUSPREVI - SOCIEDADE DE PREVIDENCIA PRIVADA DO RIO GRANDE DO SUL;3678
2009001583;PLANO DE APOSENTADORIA DO BANCO HONDA;ATIVO;Patrocinado;Contribuição Definida;LC 109;199;A duration do passivo é definida a partir do valor presente do fluxo atuarial líquido do plano de benefícios, trazido a valor presente com base na taxa real de juros utilizada na avaliação atuarial, ponderado pelo tempo acumulado do fluxo, conforme Instrução PREVIC nº 33/2020 e sistema Venturo da PREVIC.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;O presente documento tem como finalidade apresentar a Demonstração Atuarial decorrente da Avaliação Atuarial Anual, referente ao encerramento do exercício.;;1;3372429.7;0;15/03/2023 00:00;;DANIEL PEREIRA DA SILVA;1146;1146;todo;PLANO DE APOSENTADORIA DO BANCO HONDA;PREVIHONDA;2.75331E+12;PREVIHONDA - ENTIDADE DE PREVIDENCIA PRIVADA;3839
2000006711;ALPAPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;108;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na legislação vigente.;1;Completa;2;31/12/2022 00:00;01/07/2022 00:00;;;1;444513807.7;0;15/03/2023 00:00;;ALESSANDRA CRISTINA DA SILVA;1322;1322;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE PREVIDÊNCIA ALPAPREV;ALPAPREV;6.7E+13;ALPAPREV - SOCIEDADE DE PREVIDENCIA COMPLEMENTAR;971
1979001911;BD;ATIVO;Patrocinado;Benefício Definido;LC 109;129;A duração do passivo é de 10,7255 anos (129 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;31/10/2022 00:00;;;1;481317415;0;16/03/2023 00:00;;GESIANE DE MATOS CAVALCANTE;889;889;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS DEFINIDO;CABEC;7.08303E+12;CABEC - CAIXA DE PREVIDENCIA PRIVADA BEC;165
2014002118;PB CD - METRO - DF;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;A duration do passivo e definida a partir do valor presente do fluxo atuarial liquido do plano de beneficios, trazido a valor presente com base na taxa real de juros utilizada na avaliacao atuarial, ponderado pelo tempo acumulado do fluxo, conforme Instrucao PREVIC n 33/2020 e sistema Venturo da PREVIC. Tendo em vista a modalidade do Plano, qual seja, Contribuicao Definida, a duration foi definida em 10 anos (120 meses).;1;Simplificada;2;31/12/2022 00:00;30/11/2022 00:00;Avaliacao realizada para fins de encerramento do exercicio e fechamento do balanco anual da Fundacao.;;1;85225365.28;;16/03/2023 00:00;;DANIEL PEREIRA DA SILVA;1146;1146;todo;PLANO DE BENEFÍCIOS  - CD - METRO - DF;REGIUS;1.22586E+12;REGIUS SOCIEDADE CIVIL DE PREVIDENCIA PRIVADA;895
1998004929;PREVIHONDA;ATIVO;Patrocinado;Contribuição Definida;LC 109;170;A duration do passivo é definida a partir do valor presente do fluxo atuarial líquido do plano de benefícios, trazido a valor presente com base na taxa real de juros utilizada na avaliação atuarial, ponderado pelo tempo acumulado do fluxo, conforme Instrução PREVIC nº 33/2020 e sistema Venturo da PREVIC.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;O presente documento tem como finalidade apresentar Demonstrativo Atuarial decorrente da Avaliação Atuarial Anual, referente ao encerramento do exercício.;;1;263025285.9;0;16/03/2023 00:00;;DANIEL PEREIRA DA SILVA;1146;1146;todo;PLANO DE APOSENTADORIA PREVIHONDA;PREVIHONDA;2.75331E+12;PREVIHONDA - ENTIDADE DE PREVIDENCIA PRIVADA;3839
1987000447;COMPESAPREV;ATIVO;Patrocinado;Benefício Definido;LC 108/109;175;Duration do passivo (em meses): 14,57 anos ou 175 meses Observações: Calculado com base no resultado do fluxo probabilístico de receitas e despesas previdenciárias do Plano, com data-base 31/12/2022. ;1;Completa;2;31/12/2022 00:00;31/10/2022 00:00;;;1;1054738165;-50150216.55;16/03/2023 00:00;;JOSE ROBERTO SANTOS MONTELLO;426;426;JESSE MONTELLO SERVICOS TECNICOS EM ATUARIA E ECON LTDA;PLANO BD Nº 02-A;COMPESAPREV;1.25853E+13;FUNDACAO COMPESA DE PREVIDENCIA E ASSISTENCIA;254
1998003647;FAELFLEX;ATIVO;Patrocinado;Contribuição Definida;LC 109;999;Valor estabelecido hipoteticamente em 999, por ser um campo com preenchimento de valor numerico obrigatorio, conforme indicado pela PREVIC a EFPC, considerando que o Plano e estruturado na modalidade de Contribuicao Definida.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;851735289;0;16/03/2023 00:00;;DINARTE FERREIRA BONETTI;;2147;todo;PLANO MISTO DE BENEFÍCIOS PREVIDENCIÁRIOS Nº 001;NÉOS;3.21433E+13;NEOS PREVIDENCIA COMPLEMENTAR;4831
1998006565;IDEALPREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;999;Valor estabelecido hipoteticamente em 999, por ser um campo com preenchimento de valor numerico obrigatorio, conforme indicado pela PREVIC a EFPC, considerando que o Plano e estruturado na modalidade de Contribuicao Definida.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;18365572.96;0;16/03/2023 00:00;;DINARTE FERREIRA BONETTI;;2147;todo;PLANO MISTO DE BENEFÍCIOS PREVIDENCIÁRIOS Nº 001;NÉOS;3.21433E+13;NEOS PREVIDENCIA COMPLEMENTAR;4831
1993001565;TAP AIR;ATIVO;Patrocinado;Contribuição Variável;LC 109;108;Duration calculada de acordo com os critérios definidos pela Instrução Normativa nº 33/2020.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;Reavaliação atuarial anual.;;1;19300070.56;0;16/03/2023 00:00;;RODOLFO EDUARDO FRANCA DE ARAUJO                                      ;2890;2890;todo;PLANO DE BENEFÍCIOS TAPPREV;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
