NU_CNPB_PLANO_DA;SG_PLANO_DA;NM_SITUACAO_PLANO_DA;NM_CARACTERISTICA;NM_MODALIDADE;NM_LEGISLACAO;NU_DURATION_MESES;TE_OBSERVACAO_DURATION;CS_MOTIVO;TIPO;CS_SITUACAO;DT_AVALIACAO;DT_CADASTRO;TE_OBSERVACOES;TE_RELATORIOS;IN_PATRIMONIO_GRUPO;VL_PATRIMONIO_COBERTURA;VL_INSUFICIENC_COBERTURA;DT_TRANSMISSAO;ID_RETIFICADA;NM_ATUARIO;NU_REGISTRO_MIBA;NU_REGISTRO_MTE;NM_EMPRESA_EXTERNA;NM_PLANO_DA;SG_EFPC_DA;NU_CNPJ_EFPC_DA;NM_RAZAO_SOCIAL_EFPC_DA;NU_MATRICULA_EFPC
2007002574;EMATER SD;ATIVO;Patrocinado;Benefício Definido;LC 108/109;127;A duracao do passivo foi calculada conforme metodologia descrita na Resolucao CNPC n 30/2018 e Resolucao Previc n 23/2023, calculada pelo sistema Venturo, considerando o fluxo de beneficios posicionado em 31/12/2021.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-10-31 00:00:00.0000000;;NULL;1;389481147.85;0.00;2024-03-11 00:00:00.0000000;NULL;ANTONIO MARIO RATTES DE OLIVEIRA;1162;1162;todo;PLANO SALDADO-EMATER;CERES;5,32804E+11;CERES - FUNDACAO DE SEGURIDADE SOCIAL;237
2011001765;PLENOPREV;ATIVO;Instituído;Contribuição Definida;LC 109;120; Por se tratar de um plano estruturado sob a modalidade Contribuição Definida, sem parcela de risco atuarial, foi utilizada a duration de 10 anos, conforme prevê o §1º do art. 52º da Resolução PREVIV n° 23/2023. ;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000; ;NULL;1;29218707.99;NULL;2024-03-12 00:00:00.0000000;NULL;GUERINO PIROLLO JUNIOR;12167032090;1609;todo;PLENOPREV;SUL PREVIDÊNCIA;1,21481E+13;SOCIEDADE DE PREVIDÊNCIA COMPLEMENTAR SUL PREVIDÊNCIA;4621
1981000747;PBD-I;ATIVO;Patrocinado;Benefício Definido;LC 109;106;A duration foi calculada com base no passivo atuarial do Plano, cujos benefícios são calculados no modelo de Benefício Definido calculado de acordo com a Planilha de cálculo da PREVIC ;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;14385234.08;0.00;2024-03-12 00:00:00.0000000;NULL;FELIPE TEIXEIRA MARTINI;NULL;3501;todo;PLANO DE BENEFÍCIO I - PBD-I;FAPERS;8,77522E+13;FUNDACAO ASSISTENCIAL E PREVIDENCIARIA DA EXTEN RURAL NO RS;1403
1996003747;SARAHPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;132;A duration do passivo é definida a partir do valor presente do fluxo atuarial líquido do plano de benefícios, trazido a valor presente com base na taxa real de juros utilizada na avaliação atuarial, ponderado pelo tempo acumulado do fluxo, conforme Instrução PREVIC nº 23/2023 e sistema Venturo da PREVIC.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;O presente documento tem como finalidade apresentar o Parecer Técnico Atuarial , decorrente da Avaliação Atuarial Anual, referente ao encerramento do exercício.;NULL;1;2772881087.44;0.00;2024-03-12 00:00:00.0000000;NULL;DANIEL PEREIRA DA SILVA;NULL;1146;todo;PLANO DE BENEFÍCIOS SARAHPREV;SARAH PREVIDÊNCIA;4,53956E+13;SARAH PREVIDENCIA - FUNDO DE PENSAO DOS EMPREGADOS DA ASSOCIACAO DAS PIONEIRAS SOCIAIS;4947
1999000919;EMBRAER PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;25;Valor em meses aproximado. Apurado por meio de Avaliação Atuarial Anual de 2023, posicionada em 31/12/2023, considerando a metodologia imposta pela Resolução Previc nº 23/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;O presente documento tem como finalidade apresentar o Parecer Técnico Atuarial do Plano de Benefícios EMBRAER PREV (CNPB 1999.0009-19), administrado pela EMBRAER PREV - Sociedade de Previdência Complementar, decorrente da Avaliação Atuarial Anual, referente ao encerramento do exercício de 2023, bem como Plano Anual de Custeio, com vigência a partir de 1º de janeiro de 2024 até 31 de dezembro de 2024. ;NULL;1;4753192054.31;0.00;2024-03-12 00:00:00.0000000;NULL;DANIEL PEREIRA DA SILVA;NULL;1146;todo;PLANO DE APOSENTADORIA EMBRAER PREV;EMBRAER PREV;1,06792E+13;EMBRAER PREV - SOCIEDADE DE PREVIDENCIA COMPLEMENTAR;4581
2005006311;ALBAPREV;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Como o plano de benefícios está estruturado na modalidade de Contribuição Definida (CD) e o cálculo dos benefícios não depende da aplicação da hipótese atuarial de taxa de juros, não há necessidade de avaliação da Duration do Passivo. Mesmo assim, aplicou-se o disposto no artigo 52º da Resolução Previc nº 23, de 14/08/2023.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;119341567.22;NULL;2024-03-12 00:00:00.0000000;NULL;RAPHAEL BOSCO TEIXEIRA MONTELLO;12945834601;2031;DATA A SOLUCOES EM SERVICOS ATUARIAIS, ECONOMICOS E PREVIDENCIARIOS LTDA;PLANO DE BENEFÍCIOS ALBAPREV;ALBAPREV;7,78074E+12;ALBAPREV INSTITUTO DE PREVIDENCIA COMPLEMENTAR DA ASSEMBLEIA LEGISLATIVA DO ESTADO DA BAHIA;4385
1999000838;PREVCUMMINS;ATIVO;Patrocinado;Contribuição Definida;LC 109;75;A duração do passivo é de 6,2597 anos (75 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;509234038.47;0.00;2024-03-12 00:00:00.0000000;NULL;RENATA AMARAL LYRA                                                    ;1.258;1.258;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFICIOS PREVCUMMINS;PREVCUMMINS;5,47889E+13;PREVCUMMINS SOCIEDADE DE PREVIDENCIA PRIVADA;1701
1993003411;GEBSA PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;113;A duration do passivo é definida a partir do valor presente do fluxo atuarial líquido do plano de benefícios, trazido a valor presente com base na taxa real de juros utilizada na avaliação atuarial, ponderado pelo tempo acumulado do fluxo, conforme Instrução PREVIC nº 23/2023 e sistema Venturo da PREVIC. A duration informada refere-se ao GC principal da GE ELETRIC DO BRASIL;1;Completa;2;2023-12-31 00:00:00.0000000;2023-07-31 00:00:00.0000000;O presente documento tem como finalidade apresentar o Parecer Técnico Atuarial do Plano, decorrente da Avaliação Atuarial Anual, referente ao encerramento do exercício.;NULL;1;1999677045.01;-20289.51;2024-03-12 00:00:00.0000000;NULL;DANIEL PEREIRA DA SILVA;NULL;1146;todo;PLANO DE APOSENTADORIA;GEBSA-PREV;7,39959E+13;GEBSA-PREV-SOCIEDADE DE PREVIDENCIA PRIVADA;2909
2007003147;EPAMIG SD;ATIVO;Patrocinado;Benefício Definido;LC 108/109;129;A duracao do passivo foi calculada conforme metodologia descrita na Resolucao CNPC n 30/2018 e Resolucao Previc n 23/2023, calculada pelo sistema Venturo, considerando o fluxo de beneficios posicionado em 31/12/2021.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-10-31 00:00:00.0000000;;NULL;1;112710663.75;0.00;2024-03-12 00:00:00.0000000;NULL;ANTONIO MARIO RATTES DE OLIVEIRA;1162;1162;todo;PLANO SALDADO-EPAMIG;CERES;5,32804E+11;CERES - FUNDACAO DE SEGURIDADE SOCIAL;237
2005002283;EPAGRI SD;ATIVO;Patrocinado;Benefício Definido;LC 108/109;120;A duracao do passivo foi calculada conforme metodologia descrita na Resolucao CNPC n 30/2018 e Resolucao Previc n 23/2023, calculada pelo sistema Venturo, considerando o fluxo de beneficios posicionado em 31/12/2021.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-10-31 00:00:00.0000000;;NULL;1;587802083.20;-46780621.80;2024-03-12 00:00:00.0000000;NULL;ANTONIO MARIO RATTES DE OLIVEIRA;1162;1162;todo;PLANO SALDADO EPAGRI;CERES;5,32804E+11;CERES - FUNDACAO DE SEGURIDADE SOCIAL;237
1982001119;PLANO FUNBEP I;ATIVO;Patrocinado;Benefício Definido;LC 109;109;A duração do passivo é de 9,0581 anos (109 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo da Previc;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;7216140911.45;-478560741.68;2024-03-12 00:00:00.0000000;NULL;PRISCILA DOS SANTOS ABONANTE                                          ;2270;2270;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS I;FUNBEP;7,66293E+13;FUNBEP - FUNDO DE PENSAO MULTIPATROCINADO;504
1998002918;PLANO FUNBEP II;ATIVO;Patrocinado;Contribuição Variável;LC 109;149;A duração do passivo é de 12,4108 anos (149 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;4382502.59;0.00;2024-03-12 00:00:00.0000000;NULL;PRISCILA DOS SANTOS ABONANTE                                          ;2270;2270;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS II;FUNBEP;7,66293E+13;FUNBEP - FUNDO DE PENSAO MULTIPATROCINADO;504
2006005383;PLANO DE BENEFÍCIOS II;ATIVO;Patrocinado;Benefício Definido;LC 109;90;A duração do passivo é de 7,4697 anos (90 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;203999090.41;0.00;2024-03-12 00:00:00.0000000;NULL;VALÉRIA AMADEU MONTEIRO;845;1249218752-9;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS II;ITAU UNIBANCO;6,11552E+13;FUNDACAO ITAU UNIBANCO - PREVIDENCIA COMPLEMENTAR;611
1983000418;PLANO FRANPREV;ATIVO;Patrocinado;Benefício Definido;LC 109;129;A duração do passivo é de 10,7501 anos (129 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;358382789.79;0.00;2024-03-12 00:00:00.0000000;NULL;TAINA MOUTINHO DE OLIVEIRA;2213;2213;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS FRANPREV;ITAU UNIBANCO;6,11552E+13;FUNDACAO ITAU UNIBANCO - PREVIDENCIA COMPLEMENTAR;611
2009002865;PLANO ITAUBANCO CD;ATIVO;Patrocinado;Contribuição Definida;LC 109;39;A duração do passivo é de 3,2486 anos (39 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;10577825627.77;0.00;2024-03-12 00:00:00.0000000;NULL;VALÉRIA AMADEU MONTEIRO;845;1249218752-9;TOWERS WATSON CONSULTORIA LTDA;PLANO ITAUBANCO CD;ITAU UNIBANCO;6,11552E+13;FUNDACAO ITAU UNIBANCO - PREVIDENCIA COMPLEMENTAR;611
2009002611;PLANO ITAÚ CD;ATIVO;Patrocinado;Contribuição Variável;LC 109;125;A duração do passivo é de 10,4527 anos (125 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;418842396.02;0.00;2024-03-12 00:00:00.0000000;NULL;VALÉRIA AMADEU MONTEIRO;845;1249218752-9;TOWERS WATSON CONSULTORIA LTDA;PLANO DE CONTRIBUIÇÃO VARIÁVEL ITAUCARD;ITAU UNIBANCO;6,11552E+13;FUNDACAO ITAU UNIBANCO - PREVIDENCIA COMPLEMENTAR;611
1990000347;PLANO BÁSICO ITAULAM;ATIVO;Patrocinado;Benefício Definido;LC 109;165;A duração do passivo é de 13,7314 anos (165 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;42570248.49;0.00;2024-03-12 00:00:00.0000000;NULL;TAINA MOUTINHO DE OLIVEIRA;2213;2213;TOWERS WATSON CONSULTORIA LTDA;PLANO BÁSICO ITAULAM;ITAU UNIBANCO;6,11552E+13;FUNDACAO ITAU UNIBANCO - PREVIDENCIA COMPLEMENTAR;611
1990000592;PLANO SUPLEMENTAR ITAULAM;ATIVO;Patrocinado;Contribuição Variável;LC 109;130;A duração do passivo é de 10,8499 anos (130 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;24295461.60;0.00;2024-03-12 00:00:00.0000000;NULL;TAINA MOUTINHO DE OLIVEIRA;2213;2213;TOWERS WATSON CONSULTORIA LTDA;PLANO SUPLEMENTAR ITAULAM;ITAU UNIBANCO;6,11552E+13;FUNDACAO ITAU UNIBANCO - PREVIDENCIA COMPLEMENTAR;611
1979000956;PLANO N.º 002;ATIVO;Patrocinado;Benefício Definido;LC 109;129;A duração do passivo é de 10,7255 anos (129 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;3138859198.13;0.00;2024-03-12 00:00:00.0000000;NULL;VALÉRIA AMADEU MONTEIRO;845;1249218752-9;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS 002;ITAU UNIBANCO;6,11552E+13;FUNDACAO ITAU UNIBANCO - PREVIDENCIA COMPLEMENTAR;611
1984001019;PREBEG;ATIVO;Patrocinado;Benefício Definido;LC 109;125;A duração do passivo é de 10,3900 anos (125 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;2296273523.72;0.00;2024-03-12 00:00:00.0000000;NULL;TAINA MOUTINHO DE OLIVEIRA;2213;2213;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS PREBEG;ITAU UNIBANCO;6,11552E+13;FUNDACAO ITAU UNIBANCO - PREVIDENCIA COMPLEMENTAR;611
2019002019;PLANO PRINCIPAL ITAU UNIBANCO;ATIVO;Patrocinado;Benefício Definido;LC 109;234;A duração do passivo é de 19,5390 anos (234 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;211758958.35;0.00;2024-03-12 00:00:00.0000000;NULL;VALÉRIA AMADEU MONTEIRO;845;1249218752-9;TOWERS WATSON CONSULTORIA LTDA;PLANO DE APOSENTADORIA PRINCIPAL ITAÚ UNIBANCO;ITAU UNIBANCO;6,11552E+13;FUNDACAO ITAU UNIBANCO - PREVIDENCIA COMPLEMENTAR;611
2019002183;PLANO SUPLEMENTAR ITAÚ UNIBANCO;ATIVO;Patrocinado;Contribuição Variável;LC 109;142;A duração do passivo é de 11,8628 anos (142 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;229063955.70;0.00;2024-03-12 00:00:00.0000000;NULL;VALÉRIA AMADEU MONTEIRO;845;1249218752-9;TOWERS WATSON CONSULTORIA LTDA;PLANO DE APOSENTADORIA SUPLEMENTAR ITAÚ UNIBANCO;ITAU UNIBANCO;6,11552E+13;FUNDACAO ITAU UNIBANCO - PREVIDENCIA COMPLEMENTAR;611
2021000192;CELOS FAMÍLIA;ATIVO;Instituído;Contribuição Definida;LC 109;120;Observações: Observada a legislação vigente, em especial a Resolução CNPC 30/2018 e a Resolução PREVIC 23/2023, haja vista a estruturação do Plano, cuja modalidade é de Contribuição Definida, sem assunção de riscos ou regimes atuariais, considera-se a duration do passivo como sendo de 10 anos para fins de análise da taxa de juros parâmetro.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Avaliação Atuarial referente ao encerramento do exercício de 2023.;NULL;1;592466.13;NULL;2024-03-13 00:00:00.0000000;NULL;KAREN TRESSINO;1123;1123;todo;PLANO SETORIAL CELOS FAMÍLIA;CELOS;8,2957E+13;FUNDACAO CELESC DE SEGURIDADE SOCIAL;211
2007000792;EMBRAPA CV;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;175;A duracao do passivo foi calculada conforme metodologia descrita na Resolucao CNPC n 30/2018 e Resolucao Previc n 23/2023, calculada pelo sistema Venturo, considerando o fluxo de beneficios posicionado em 31/12/2021.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-10-31 00:00:00.0000000;;NULL;1;2056045714.49;0.00;2024-03-13 00:00:00.0000000;NULL;ANTONIO MARIO RATTES DE OLIVEIRA;1162;1162;todo;PLANO EMBRAPA-FLEXCERES;CERES;5,32804E+11;CERES - FUNDACAO DE SEGURIDADE SOCIAL;237
2007001047;CERES BD;ATIVO;Patrocinado;Benefício Definido;LC 109;143;A duracao do passivo foi calculada conforme metodologia descrita na Resolucao CNPC n 30/2018 e Resolucao Previc n 23/2023, calculada pelo sistema Venturo, considerando o fluxo de beneficios posicionado em 31/12/2021.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-10-31 00:00:00.0000000;;NULL;1;33105888.60;0.00;2024-03-13 00:00:00.0000000;NULL;ANTONIO MARIO RATTES DE OLIVEIRA;1162;1162;todo;PLANO BÁSICO CERES;CERES;5,32804E+11;CERES - FUNDACAO DE SEGURIDADE SOCIAL;237
1996005138;MISTO;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;122;Observações: Duration calculada por meio do Sistema Venturo, estabelecida conforme art. 48º da Resolução Previc nº 23/2023, referente apenas ao Grupo de Custeio 1 - Versão 13, visto que o Grupo de Custeio 2 - Versão 14 possui apenas benefícios estruturados na modalidade de Contribuição Definida.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-11-30 00:00:00.0000000;Avaliação Atuarial referente ao encerramento do exercício de 2023.;NULL;1;3597152364.46;-208893554.54;2024-03-13 00:00:00.0000000;NULL;KAREN TRESSINO;1123;1123;todo;PLANO MISTO DE BENEFÍCIOS PREVIDENCIÁRIOS Nº 001;CELOS;8,2957E+13;FUNDACAO CELESC DE SEGURIDADE SOCIAL;211
1996005219;TRANSITÓRIO;ATIVO;Patrocinado;Benefício Definido;LC 108/109;93;Observações: Duration calculada por meio do Sistema Venturo, estabelecida conforme art. 48º da Resolução Previc nº 23/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-11-30 00:00:00.0000000;Avaliação Atuarial referente ao encerramento do exercício de 2023;NULL;1;685050627.64;-100294605.75;2024-03-13 00:00:00.0000000;NULL;KAREN TRESSINO;1123;1123;todo;PLANO TRANSITÓRIO DE BENEFÍCIOS;CELOS;8,2957E+13;FUNDACAO CELESC DE SEGURIDADE SOCIAL;211
1997002329;PECÚLIO;ATIVO;Patrocinado;Benefício Definido;LC 108/109;0;Observações: Nesse caso, o conceito de duration estabelecido conforme Resolução PREVIC nº 23/2023, não é aplicável, pois o Plano oferta apenas benefícios de pecúlio, que são avaliados pelo regime de repartição simples.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Avaliação Atuarial referente ao encerramento do exercício de 2023.;NULL;1;0.00;0.00;2024-03-13 00:00:00.0000000;NULL;KAREN TRESSINO;1123;1123;todo;PLANO DE PECÚLIO;CELOS;8,2957E+13;FUNDACAO CELESC DE SEGURIDADE SOCIAL;211
1998003647;FAELFLEX;ATIVO;Patrocinado;Contribuição Definida;LC 109;999;Valor estabelecido hipoteticamente em 999, por ser um campo com preenchimento de valor numerico obrigatorio, conforme indicado pela PREVIC a EFPC, considerando que o Plano e estruturado na modalidade de Contribuicao Definida.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;910993030.88;0.00;2024-03-13 00:00:00.0000000;NULL;DINARTE FERREIRA BONETTI;NULL;2147;todo;PLANO MISTO DE BENEFÍCIOS PREVIDENCIÁRIOS Nº 001;NÉOS;3,21433E+13;NEOS PREVIDENCIA COMPLEMENTAR;4831
1974000192;ULTRAPREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;70;Contempla somente a massa fechada de Assistidos e Pensionistas na modalidade de Benefício Definido. A duration consta da Planilha DPAP 2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-10-31 00:00:00.0000000;;NULL;1;1152089255.27;0.00;2024-03-13 00:00:00.0000000;NULL;MAGDA TSUÊ MASSIMOTO ARDISSON;462;462;ESCRITORIO TECNICO DE ASSESSORIA ATUARIAL SOCIEDADE SIMPLES LTDA .;PLANO ULTRAPREV DE SUPLEMENTAÇÃO DE BENEFÍCIOS;ULTRAPREV;2,99811E+13;ULTRAPREV ASSOCIACAO DE PREVIDENCIA COMPLEMENTAR;2066
