NU_CNPB_PLANO_DA;ID_BENEFICIO_DA;NM_BENEFICIO_DA;IN_PROGRAMADO;NM_REGIME_FINANCEIRO;NM_METODO_FINANCIAMENTO;TE_REGRA_NIVEL_BASICO;IN_AGREGACAO
2006001011;112939;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;BENEFÍCIO PAGO NA FORMA DE RENDA VITALICIA. O ABONO É IGUAL A UM DOZE AVOS DO VALOR DO BENEFÍCIO RELATIVO A COMPETENCIA DE DEZEMBRO,QUANTOS FOREM OS MESES DE VIGÊNCIA DO BENEFÍCIO NO EXERCÍCIO, ATÉ O MÁXIMO DE 12/12 AVOS.;0
2011001511;112964;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O BENEFÍCIO DO ABONO ANUAL CONSISTIRÁ EM UM VALOR A SER PAGO NO MÊS DE DEZEMBRO DE CADA ANO AO PARTICIPANTE OU BENEFICIÁRIO QUE ESTIVER RECEBENDO BENEFÍCIO DE PRESTAÇÃO MENSAL POR CONTA DESTE PLANO.;0
1997000938;112990;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O ABONO ANUAL CONSISTIRÁ EM UM BENEFÍCIO DE PRESTAÇÃO ANUL, QUE SERÁ PAGO NO MÊS DE DEZEMBRO DE CADA ANO AO PARTICIPANTE OU BENEFICIÁRIO QUE ESTEJA RECEBENDO ALGUM BENEFÍCIO DA PRESTAÇÃO CONTINUADA DO PLANO POR FORÇA DESTE PLANO E CORRESPONDERÁ AO VALOR DO BENEFÍCIO NO MESMO MÊS.;0
2005005811;113126;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"O VALOR DO ABONO ANUAL DO BENEFÍCIO CONCEDIDO NA FORMA DE RENDA
MENSAL VITALÍCIA SERÁ IGUAL A 1/12 (UM DOZE AVOS) DO VALOR DO BENEFÍCIO
RELATIVO À COMPETÊNCIA DO MÊS DE DEZEMBRO QUANTOS FOREM OS MESES DE
VIGÊNCIA DO RESPECTIVO BENEFÍCIO NO EXERCÍCIO.
NA OCORRÊNCIA DE CESSAÇÃO DOS BENEFÍCIOS EM DATA ANTERIOR AO MÊS DE
DEZEMBRO, O VALOR DO ABONO ANUAL SERÁ IGUAL A TANTOS 1/12 (UM DOZE
AVOS) DO VALOR DO BENEFÍCIO NO MÊS DA RESPECTIVA CESSAÇÃO, QUANTOS
FOREM OS MESES DE VIGÊNCIA DOS RESPECTIVOS BENEFÍCIOS NO EXERCÍCIO.
O VALOR DO ABONO ANUAL DEVIDO AOS PARTICIPANTES E BENEFICIÁRIOS CUJO
BENEFÍCIO SEJA PAGO POR MEIO DE UMA DAS FORMAS PREVISTAS, CORRESPONDERÁ AO VALOR DO BENEFÍCIO DO MÊS DE DEZEMBRO DE CADA ANO.
NÃO SERÁ DEVIDO O ABONO ANUAL QUANDO TIVER ESGOTADO O SALDO DE CONTA
TOTAL, OU EXPIRADO O PRAZO PARA PAGAMENTO DO BENEFÍCIO.";0
2008000192;113133;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"BENEFÍCIO DE PRESTAÇÃO ANUAL E SERÁ CONCEDIDO AO PARTICIPANTE QUE ESTIVER RECEBENDO OU QUE TENHA RECEBIDO NO
EXERCÍCIO BENEFÍCIO DE PRESTAÇÃO CONTINUADA, BEM COMO AOS BENEFICIÁRIOS QUE ESTEJAM RECEBENDO OU QUE TENHAM RECEBIDO NO EXERCÍCIO O BENEFÍCIO DE PENSÃO POR MORTE.";0
2018000756;113141;ABONO ANUAL;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;XX;0
2000005683;113235;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"TODOS OS ASSISTIDOS DESTE PLANO RECEBERÃO O ABONO ANUAL PAGO NO MÊS DE DEZEMBRO DE CADA ANO, FACULTADA A HIPÓTESE DE ADIANTAMENTO OU PARCELAMENTO DO REFERIDO VALOR, A CRITÉRIO DA ELETROS.

NO PRIMEIRO ANO DE VIGÊNCIA DO BENEFÍCIO, O PAGAMENTO DO ABONO ANUAL CORRESPONDERÁ A TANTOS DOZE AVOS QUANTOS FOREM O NÚMERO DE MESES ENTRE A DATA DO INÍCIO DO BENEFÍCIO E O MÊS DE DEZEMBRO, INCLUSIVE.  SERÁ COMPUTADO COMO DUODÉCIMO O PERÍODO IGUAL OU SUPERIOR A 15 (QUINZE) DIAS.

NO ÚLTIMO ANO DE VIGÊNCIA DO BENEFÍCIO, O PAGAMENTO DO ABONO ANUAL CORRESPONDERÁ A TANTOS DOZE AVOS QUANTOS FOREM O NÚMERO DE MESES ENTRE O MÊS DE JANEIRO E O MÊS DO PAGAMENTO DO BENEFÍCIO.

O VALOR REFERENTE AO ABONO DA COMPLEMENTAÇÃO DE AUXÍLIO DOENÇA CORRESPONDERÁ A TANTOS DUODÉCIMOS DO VALOR DO BENEFÍCIO INTEGRAL CALCULADO E PAGO COM BASE NA REMUNERAÇÃO FIXA DO MÊS DE DEZEMBRO.";0
1985001292;113290;ABONO ANUAL;1;Capitalização;IDADE DE ENTRADA;SERÁ CONCEDIDO AO PARTICIPANTE OU DEPENDENTE E CONSISTIRÁ NUM PAGAMENTO EQUIVALENTE A 1/12 AVOS DO TOTAL DOS SUPLEMENTOS RECEBIDOS NO ANO.;0
1990001629;113303;ABONO ANUAL;1;Capitalização;IDADE DE ENTRADA;O ABONO ANUAL CONSISTIRÁ EM UM ÚNICO PAGAMENTO A SER EFETUADO ATÉ O DIA 20 DO MÊS DE DEZEMBRO DE CADA ANO, DE VALOR IGUAL A TANTOS DOZE AVOS, ATÉ O MÁXIMO DE DOZE, QUANTOS FOREM OS MESES DE VIGÊNCIA DA COMPLEMENTAÇÃO, CALCULADA SOBRE O MÊS DE DEZEMBRO.;0
1995003565;113308;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O VALOR DO ABONO ANUAL DEVIDO AOS PARTICIPANTES E BENEFICIÁRIOS QUE ESTEJAM RECEBENDO BENEFÍCIO POR PRAZO DETERMINADO OU PERCENTUAL DO SALDO DE CONTA DE PREVIDÊNCIA INDIVIDUAL, INCLUSIVE O BENEFÍCIO ADICIONAL, SE HOUVER, CORRESPONDERÁ AO VALOR DO BENEFÍCIO DO MÊS DE DEZEMBRO;0
2002000247;113370;ABONO ANUAL;1;Capitalização;SISTEMA MISTO;SERÁ IGUAL A 1/12 (UM DOZE AVOS) DO VALOR DO BENEFICIO RELAQTIVO A COMPETÊNCIA DE DEZEMBRO, QUANTOS FOREM OS MESES DE VIGÊNCIA DO RESPECTIVO BENEFICIO NO EXERCICIO, ATÉ O MÁXIMO DE 12/12 (DOZE DOZE AVOS).;0
2000001556;113391;ABONO ANUAL;1;Capitalização;AGREGADO;"BSD*(K/12);
ONDE:
BSD- BENEFÍCIO SUPLEMENTAR PERCEBIDO NO MÊS DE DEZEMBRO;
K- NÚMERO DE MESES DO ANO CIVIL EM QUE O PARTICIPANTE TENHA RECEBIDO O BENEFÍCIO SUPLEMENTAR";0
2011000947;113461;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"O VALOR DO ABONO ANUAL CORRESPONDERÁ AO VALOR DO BENEFÍCIO RECEBIDO NO MÊS DE DEZEMBRO SE HOUVER SALDO SUFICIENTE NO SALDO DE CONTA TOTAL.
O PAGAMENTO DO ABONO ANUAL SERÁ EFETUADO, A CRITÉRIO DA ENTIDADE, ATÉ O ÚLTIMO DIA DO MÊS DE DEZEMBRO, PODENDO OCORRER ANTECIPAÇÃO, CONFORME DECISÃO DA ENTIDADE.";0
2011000629;113468;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O VALOR DO ABONO ANUAL CORRESPONDERÁ AO VALOR DO BENEFÍCIO RECEBIDO NO MÊS DE DEZEMBRO SE HOUVER SALDO SUFICIENTE NO SALDO DE CONTA TOTAL.;0
2009000511;113576;ABONO ANUAL;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O VALOR DO ABONO ANUAL DE BENEFÍCIO CONCEDIDO NA FORMA DE RENDA MENSAL VITALÍCIA SERÁ IGUAL A TANTOS 1/12(UM DO VALOR DO BENEFÍCIO RELATIVO A COMPETÊNCIA DO MÊS DE DEZEMBRO, QUANTOS FOREM OS MESES DE VIGÊNCIA DO RESPECTIVO BENEFICIO NO EXERCICIO;0
1980001219;113743;ABONO ANUAL;1;Capitalização;IDADE DE ENTRADA;PROPORCIONAL AO NÚMERO DE MESES RECEBIDOS NO ANO;0
2000007783;113774;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O VALOR DO BENEFÍCIO CONSISTIRÁ EM UM ÚNICO PAGAMENTO ANUAL, A SER EFETUADO NO MÊS DE DEZEMBRO, DE VALOR IGUAL À QUANTIDADE DE COTAS MENSAIS QUE O PARTICIPANTE RECEBER A TÍTULO DE SUPLEMENTAÇÃO. QUANDO NÃO HOUVER BENEFÍCIO A SER PAGO NO MÊS DE DEZEMBRO, O ABONO ANUAL SERÁ CALCULADO COM BASE NA QUANTIDADE DE COTAS MENSAIS QUE O PARTICIPANTE RECEBIA, CUJO VALOR DEVERÁ SER ATUALIZADO MONETARIAMENTE ATÉ A DATA DE CONCESSÃO DESTE BENEFÍCIO, OBSERVADOS OS ÍNDICES DE VARIAÇÃO PATRIMONIAL.;0
1998004465;113796;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O VALOR DESTE BENEFÍCIO CORRESPONDE AO VALOR DA RENDA VITALÍCIA, BENEFÍCIO PROPORCIONAL DIFERIDO OU PENSÃO DO MÊS DE DEZEMBRO.;0
1979004765;113823;ABONO ANUAL;1;Capitalização;CRÉDITO UNITÁRIO PROJETADO;IGUAL AO BENEFÍCIO MENSAL, PAGO NO MÊS DEZEMBRO DE CADA ANO.;0
1985001365;113834;ABONO ANUAL;1;Capitalização;IDADE DE ENTRADA;SERÁ CONCEDIDO AO PARTICIPANTE OU DEPENDENTE E CONSISTIRÁ NUM PAGAMENTO EQUIVALENTE A 1/12 AVOS DO TOTAL DOS SUPLEMENTOS RECEBIDOS NO ANO.;0
2020000938;113921;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O ABONO ANUAL SERÁ PAGO NO MÊS DE DEZEMBRO DE CADA ANO E CORRESPONDERÁ AO VALOR DO BENEFÍCIO RECEBIDO NO MESMO MÊS.;0
2009003683;113937;ABONO ANUAL;1;Capitalização;CRÉDITO UNITÁRIO;O ABONO ANUAL CONSISTIRÁ EM UM BENEFÍCIO DE PRESTAÇÃO ANUAL, QUE SERÁ¿PAGO AO PARTICIPANTE ASSISTIDO OU BENEFICIÁRIO, CORRESPONDENTE AO VALOR DO BENEFÍCIO DE PRESTAÇÃO CONTINUADA RECEBIDO NO MESMO MÊS.;0
1995000892;113971;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O ABONO ANUAL SERÁ PAGO NO MÊS DE DEZEMBRO DE CADA ANO E CORRESPONDERÁ AO VALOR DO BENEFÍCIO RECEBIDO NO MESMO MÊS.;0
1991001347;113945;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O ABONO ANUAL REFERENTE AO BENEFÍCIO CONCEDIDO NA FORMA DE RENDA MENSAL PAGA EM NÚMERO CONSTANTE DE COTAS OU CORRESPONDENTE A APLICAÇÃO DE UM PERCENTUAL SOBRE O SALDO DE CONTA CORRESPONDERÁ AO VALOR DO BENEFÍCIO DO MÊS DE DEZEMBRO.;0
1998005283;114029;ABONO ANUAL;1;Capitalização;PREMIO NIVELADO INDIVIDUAL;NÃO DETERMINÁVEL A PRIORI;0
1993002847;114101;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O PARTICIPANTE ASSISTIDO OU BENEFICIÁRIO QUE ESTIVER RECEBENDO, POR FORÇA DESTE PLANO, ALGUM BENEFÍCIO DE PRESTAÇÃO CONTINUADA, RECEBERÁ UM ABONO ANUAL, QUE SERÁ PAGO NO MÊS DE DEZEMBRO DE CADA ANO E CORRESPONDERÁ AO VALOR DO BENEFÍCIO DE PRESTAÇÃO CONTINUADA RECEBIDO NO MESMO MÊS.;0
1994001747;114147;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"O ABONO ANUAL CONSISTIRÁ EM UM BENEFÍCIO DE PRESTAÇÃO ANUAL E SERÁ CONCEDIDO AO PARTICIPANTE QUE ESTIVER RECEBENDO OU QUE TENHA RECEBIDO NO EXERCÍCIO BENEFÍCIO DE PRESTAÇÃO CONTINUADA, BEM COMO AOS BENEFICIÁRIOS QUE ESTEJAM RECEBENDO OU QUE TENHAM RECEBIDO NO EXERCÍCIO A PENSÃO POR MORTE.
O PAGAMENTO DO ABONO ANUAL SERÁ EFETUADO, A CRITÉRIO DA ENTIDADE, ATÉ O ÚLTIMO DIA DO MÊS DE DEZEMBRO DE CADA ANO.";0
2006006411;114176;ABONO ANUAL;1;Capitalização;AGREGADO;A SUPLEMENTAÇÃO DO ABONO ANUAL SERÁ IGUAL A TANTOS 1/12 (UM DOZE AVOS) DO VALOR DO BENEFÍCIO, RELATIVO À COMPETÊNCIA DE DEZEMBRO, QUANTOS FOREM OS MESES DE VIGÊNCIA DO RESPECTIVO BENEFÍCIO NO EXERCÍCIO, ATÉ O MÁXIMO DE 12/12 (DOZE DOZE AVOS).;0
2006001647;114183;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O VALOR DO ABONO ANUAL CORRESPONDERÁ AO VALOR DO BENEFÍCIO DO MÊS DE DEZEMBRO DE CADA ANO.;0
1995000183;114213;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O ABONO ANUAL CONSISTIRÁ EM UM BENEFÍCIO DE PRESTAÇÃO ANUAL E SERÁ CONCEDIDO AO PARTICIPANTE QUE ESTIVER RECEBENDO OU QUE TENHA RECEBIDO NO EXERCÍCIO BENEFÍCIO DE PRESTAÇÃO CONTINUADA, BEM COMO AOS BENEFICIÁRIOS QUE ESTEJAM RECEBENDO OU QUE TENHAM RECEBIDO NO EXERCÍCIO A PENSÃO POR MORTE.;0
1992000492;114219;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"O ABONO ANUAL CONSISTIRÁ EM UM BENEFÍCIO QUE SERÁ PAGO NO MÊS DE DEZEMBRO DE CADA ANO AO PARTICIPANTE OU BENEFICIÁRIO QUE ESTIVER RECEBENDO BENEFÍCIO DE PRESTAÇÃO MENSAL POR FORÇA DESTE REGULAMENTO COMPLEMENTAR E CORRESPONDERÁ AO VALOR DO BENEFÍCIO RECEBIDO NO MESMO MÊS. 
O PRIMEIRO PAGAMENTO DO ABONO ANUAL DEVERÁ SER MULTIPLICADO POR UMA FRAÇÃO ONDE O NUMERADOR SERÁ O NÚMERO DE PRESTAÇÕES MENSAIS DO BENEFÍCIO RECEBIDAS NO ANO E O DENOMINADOR SERÁ IGUAL A 12 (DOZE).";0
1989000118;114226;ABONO ANUAL;1;Capitalização;SISTEMA MISTO;O PARTICIPANTE ASSISTIDO OU BENEFICIÁRIO QUE ESTIVER RECEBENDO, POR FORÇA DESTE PLANO, ALGUM BENEFÍCIO DE PRESTAÇÃO CONTINUADA, RECEBERÁ UM ABONO ANUAL, QUE SERÁ PAGO NO MÊS DE DEZEMBRO DE CADA ANO E CORRESPONDERÁ AO VALOR DO BENEFÍCIO DE PRESTAÇÃO CONTINUADA RECEBIDO NO MESMO MÊS.;0
2007002256;114256;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O ABONO ANUAL SERÁ CONCEDIDO AO PARTICIPANTE OU BENEFICIÁRIO QUE ESTIVER RECEBENDO OU QUE TENHA RECEBIDO NO EXERCÍCIO BENEFÍCIO DE PRESTAÇÃO MENSAL CONFORME DISPOSTO NO REGULAMENTO E SEU VALOR CORRESPONDERÁ AO VALOR DO BENEFÍCIO DA COMPETÊNCIA DO MÊS DE DEZEMBRO OU DO MÊS DE PAGAMENTO, A SER DELIBERADO PELO CONSELHO DELIBERATIVO.;0
1999000765;114279;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O PRIMEIRO PAGAMENTO DO ABONO ANUAL DEVERÁ SER MULTIPLICADO POR UMA FRAÇÃO ONDE O NUMERADOR SERÁ O NÚMERO DE PRESTAÇÕES MENSAIS DO BENEFÍCIO RECEBIDAS NO ANO E O DENOMINADOR SERÁ IGUAL A 12 (DOZE).;0
2007000547;114294;ABONO ANUAL;1;Capitalização;AGREGADO;SERÁ PAGO AO PARTICIPANTE OU BENEFICIÁRIO ATÉ 31 (TRINTA E UM) DE DEZEMBRO DE CADA ANO E CORRESPONDERÁ AO VALOR DO BENEFÍCIO DE PRESTAÇÃO CONTINUADA RECEBIDO NO MESMO MÊS, POR FORÇA DESTE REGULAMENTO.;0
2008001792;114311;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O PAGAMENTO DO ABONO ANUAL PARA O ASSISTIDO OU BENEFICIÁRIO QUE, NA DATA EFETIVA DA ALTERAÇÃO DO PLANO ESTIVER RECEBENDO BENEFÍCIO DE PRESTAÇÃO MENSAL VITALÍCIA.;0
2005005411;114319;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"8.40.2 PARA OS PARTICIPANTES QUE RECEBEM BENEFÍCIO NA FORMA DE PRAZO DETERMINADO, O VALOR DO ABONO ANUAL CORRESPONDERÁ AO VALOR DO BENEFÍCIO RECEBIDO NO MESMO MÊS.
8.40.3 NÃO SERÁ DEVIDO O ABONO ANUAL QUANDO TIVER EXPIRADO O PRAZO ESCOLHIDO PELO PARTICIPANTE.
16.6 O PAGAMENTO DO ABONO ANUAL PARA OS PARTICIPANTES QUE, NA DATA EFETIVA DA ALTERAÇÃO DO PLANO, RECEBIAM BENEFÍCIO NA FORMA DISPOSTA NO INCISO I.I DO ITEM 16.3, SERÁ IGUAL A 1/12 (UM DOZE AVOS) DO VALOR DO BENEFÍCIO DE PRESTAÇÃO MENSAL RELATIVO À COMPETÊNCIA DE DEZEMBRO, QUANTOS FOREM OS MESES DE VIGÊNCIA DO RESPECTIVO BENEFÍCIO NO EXERCÍCIO.
16.6.1 NA OCORRÊNCIA DE CESSAÇÃO DOS BENEFÍCIOS EM DATA ANTERIOR AO MÊS DE DEZEMBRO, O VALOR DO ABONO ANUAL SERÁ IGUAL A TANTOS 1/12 (UM DOZE AVOS) DO VALOR DO BENEFÍCIO NO MÊS DA RESPECTIVA CESSAÇÃO QUANTOS FOREM OS MESES DE VIGÊNCIA DOS RESPECTIVOS BENEFÍCIOS NO EXERCÍCIO.";0
2005005347;114327;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"8.40.2 PARA OS PARTICIPANTES QUE RECEBEM BENEFÍCIO NA FORMA DE PRAZO DETERMINADO, O VALOR DO ABONO ANUAL CORRESPONDERÁ AO VALOR DO BENEFÍCIO RECEBIDO NO MESMO MÊS.
16.6 O PAGAMENTO DO ABONO ANUAL PARA OS PARTICIPANTES QUE, NA DATA EFETIVA DA ALTERAÇÃO DO PLANO, RECEBIAM BENEFÍCIO NA FORMA DISPOSTA NO INCISO I.I DO ITEM 16.3, SERÁ IGUAL A 1/12 (UM DOZE AVOS) DO VALOR DO BENEFÍCIO DE PRESTAÇÃO MENSAL RELATIVO À COMPETÊNCIA DE DEZEMBRO, QUANTOS FOREM OS MESES DE VIGÊNCIA DO RESPECTIVO BENEFÍCIO NO EXERCÍCIO.
16.6.1 NA OCORRÊNCIA DE CESSAÇÃO DOS BENEFÍCIOS EM DATA ANTERIOR AO MÊS DE DEZEMBRO, O VALOR DO ABONO ANUAL SERÁ IGUAL A TANTOS 1/12 (UM DOZE AVOS) DO VALOR DO BENEFÍCIO NO MÊS DA RESPECTIVA CESSAÇÃO QUANTOS FOREM OS MESES DE VIGÊNCIA DOS RESPECTIVOS BENEFÍCIOS NO EXERCÍCIO.";0
1993003029;114335;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O ABONO ANUAL CONSISTIRÁ EM UM BENEFÍCIO QUE SERÁ PAGO NO MÊS DE DEZEMBRO DE CADA ANO AO PARTICIPANTE OU AO BENEFICIÁRIO OU NA AUSÊNCIA DESTE AO BENEFICIÁRIO INDICADO, QUE ESTIVEREM RECEBENDO BENEFÍCIO DE PRESTAÇÃO MENSAL POR FORÇA DO REGULAMENTO COMPLEMENTAR E CORRESPONDERÁ AO VALOR DO BENEFÍCIO RECEBIDO NO MESMO MÊS.;0
2013002165;114356;ABONO ANUAL;0;Repartição Simples;;NO MES DE DEZEMBRO DE CADA-ANO, A FUNDAÇÃO PAGARA AOS A.SSISTIDOS. UM ABONO ANUAL QUE CORRESPONDERA AO VALOR DO BENEFICIO DEVIDO NO REFERIDO MES.;0
1994003138;114370;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"VALOR CORRESPONDERÁ AO VALOR DO BENEFÍCIO DA COMPETÊNCIA DEZEMBRO, OBSERVADO, NO CASO DE RENDA VITALÍCIA, O CRITÉRIO ""PRO RATA TEMPORE"" NO PRIMEIRO ANO DE VIGÊNCIA DO BENEFÍCIO";0
2005004456;114507;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;1/12 DO BENEFÍCIO RECEBIDO PELO PARTICIPANTE ASSISTIDO OU PELO BENEFICIÁRIO DE PENSÃO POR MORTE, NO MÊS DE DEZEMBRO, POR MÊS DE RECEBIMENTO DO BENEFÍCIO NO ANO.;0
2003003029;114519;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"O ABONO ANUAL CONSISTIRÁ EM UM BENEFÍCIO QUE SERÁ PAGO NO MÊS DE
DEZEMBRO DE CADA ANO AO PARTICIPANTE OU BENEFICIÁRIO QUE ESTIVER RECEBENDO
BENEFÍCIO DE PRESTAÇÃO MENSAL POR FORÇA DESTE REGULAMENTO E
CORRESPONDERÁ AO VALOR DO BENEFÍCIO RECEBIDO NO MESMO MÊS. O PRIMEIRO
PAGAMENTO DO ABONO ANUAL DEVERÁ SER MULTIPLICADO POR UMA FRAÇÃO ONDE O
NUMERADOR SERÁ O NÚMERO DE PRESTAÇÕES MENSAIS DO BENEFÍCIO RECEBIDAS NO
ANO E O DENOMINADOR SERÁ SEMPRE IGUAL A 12 (DOZE).";0
2009001192;114632;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;13º SALÁRIO;0
1991002483;114694;ABONO ANUAL;0;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O ABONO ANUAL CONSISTIRÁ EM UM BENEFÍCIO DE PRESTAÇÃO ANUAL E SERÁ PAGO NO MÊS DE DEZEMBRO DE CADA ANO AO PARTICIPANTE ASSISTIDO OU BENEFICIÁRIO QUE ESTIVER RECEBENDO ALGUM BENEFÍCIO MENSAL DO PLANO E CORRESPONDERÁ AO VALOR DO BENEFÍCIO DE PRESTAÇAO CONTINUADA RECEBIDO NO MESMO MÊS.;0
1983000256;114698;ABONO ANUAL;1;Capitalização;AGREGADO;K/12 X BENEFÍCIO DE DEZEMBRO, SENDO QUE K É O NÚMERO DE MESES NO ANO DURANTE OS QUAIS O PARTICIPANTE ESTEVE EM GOZO DE BENEFÍCIO;0
2011000165;114710;ABONO ANUAL;1;Capitalização;SISTEMA MISTO;O ABONO ANUAL SERÁ PAGO AO ASSISTIDO, NO MÊS DE NOVEMBRO DE CADA ANO, E SEU VALOR TERÁ COMO BASE DE CÁLCULO O MAIOR BENEFÍCIO MENSAL RECEBIDO PELO ASSISTIDO NO CURSO DO MESMO ANO, A TÍTULO DE APOSENTADORIA, AUXÍLIO-DOENÇA OU PENSÃO POR MORTE, E CORRESPONDERÁ A TANTOS DOZE AVOS QUANTOS FOREM OS MESES DE VIGÊNCIA DO BENEFÍCIO. É COMPUTADA COMO MÊS INTEGRAL, PARA EFEITO DA PROPORÇÃO MENCIONADA ACIMA, A FRAÇÃO IGUAL OU SUPERIOR A 15 DIAS CONTADOS NO MÊS.;0
1981001174;114792;ABONO ANUAL;0;Capitalização;AGREGADO;CONSISTIRÁ NUMA PRESTAÇÃO PECUNIÁRIA ANUAL DE PAGAMENTO ÚNICO IGUAL A 1/12 (HUM DOZE AVOS) DA RESPECTIVA COMPLEMENTAÇÃO DEVIDA EM DEZEMBRO, OBSERVADA A PROPORCIONALIDADE AO NÚMERO DE MESES DE ÍNICIO DO BENEFÍCIO, NOS SEU PRIMEIRO ANO DE PAGAMENTO.;0
2004002018;114808;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O ABONO ANUAL CONSISTIRÁ EM UM BENEFÍCIO PAGO ATÉ O ÚLTIMO DIA DO MÊS DE DEZEMBRO DE CADA ANO, AO PARTICIPANTE OU BENEFICIÁRIO QUE ESTIVER RECEBENDO BENEFÍCIO DE PRESTAÇÃO MENSAL POR FORÇA DO REGULAMENTO. O VALOR DO BENEFÍCIO CORRESPONDERÁ AO VALOR DO BENEFÍCIO MENSAL RECEBIDO NO MESMO MÊS.;0
2001002165;114816;ABONO ANUAL;1;Capitalização;AGREGADO;"M/12 * TOTAL DO BENEFÍCIO DE DEZEMBRO

ONDE:

M - NÚMERO DE MESES NO ANO EM QUE O ASSISTIDO/BENEFICIÁRIO RECEBEU O BENEFÍCIO.";0
2001002238;114823;ABONO ANUAL;1;Capitalização;AGREGADO;"M/12 * TOTAL DO BENEFÍCIO DE DEZEMBRO

ONDE:

M - NÚMERO DE MESES NO ANO EM QUE O ASSISTIDO/BENEFICIÁRIO RECEBEU O BENEFÍCIO.";0
2012001092;114830;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;O VALOR DO ABONO ANUAL CORRESPONDERÁ AO VALOR DO BENEFÍCIO RECEBIDO NO MÊS DE DEZEMBRO SE HOUVER SALDO SUFICIENTE NO SALDO DE CONTA TOTAL.;0
1984001183;114840;ABONO ANUAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;"O ABONO ANUAL REFERENTE AO BENEFÍCIO OU A PARCELA DESTE CONCEDIDO NA FORMA DE RENDA MENSAL CORRESPONDENTE A APLICAÇÃO DE UM PERCENTUAL SOBRE O SALDO DE CONTA DE PREVIDÊNCIA INDIVIDUAL OU RENDA EM REAIS, CONFORME O CASO, CORRESPONDERÁ AO VALOR DO BENEFÍCIO DO MÊS DE DEZEMBRO.

O ABONO ANUAL CUJO BENEFÍCIO TENHA PARCELA DE RENDA VITALÍCIA SERÁ IGUAL À 1/12 DO VALOR DA PARCELA VITALÍCIA DO BENEFÍCIO RELATÍVO À COMPETÊNCIA DEZEMBRO EM TANTOS QTOS FOREM OS MESES DE VIGÊNCIA DO RESPECTIVO BENEFÍCIO NO EXERCÍCIO. NO CASO DE CESSAÇÃO DO BENEFÍCIO PAGO NA FORMA DE RENDA MENSAL VITALÍCIA EM DATA ANTERIOR A DEZEMBRO, O VALOR DO ABONO ANUAL SERÁ IGUAL A TANTOS 1/12 DO VALOR DA PARCELA DO BENEFÍCIO NO MÊS DA CESSAÇÃO, EXCETO SE OCORRER O PGTO ÚNICO DO BENEFÍCIO INFERIOR A 1 UVWP.";0
